car_id,price,fuel type,gear type,Make,Model,Year of manufacture,Colour,Condition,Mileage,Engine Size,Selling Condition,Bought Condition,car,Registered city
aJFfZD62GtFM1nhptoUH0K44,2288000,Petrol,Automatic,Toyota,Corolla,2003,Black,Nigerian Used,299999,1800,Registered,Imported,Unknown,Unknown
uR0IaUUYdMmXpyni6bkjDIhG,2625000,Petrol,Automatic,Mazda,CX-7,2009,Gray,Nigerian Used,319521,2300,Registered,Registered,SUV,Lagos
dhtxlgzqzi0wUkA6uBZfYFTy,3885000,Petrol,Automatic,Mercedes-Benz,C250,2012,Black,Nigerian Used,283601,1800,Registered,Imported,Unknown,ABUJA
itGreZzsyu1lQM2WEVmkbpqH,5200000,Petrol,Automatic,Honda,Pilot,2009,Brown,Foreign Used,168652,3500,Imported,Imported,SUV,Unknown
nlItGm71BaYCLmoVqCiV23WQ,2415000,Petrol,Automatic,Kia,Forte,2011,White,Nigerian Used,294040,2400,Registered,Imported,Sedan,LAGOS
zDywElAHHDAj9snunk7fWm9k,2625000,Petrol,Automatic,Nissan,X-Trail,2009,Black,Nigerian Used,117473,2500,Registered,Registered,SUV,RIVERS STATE
tv0kPRGWiR1BvcoIcleZquTY,1560000,Petrol,Automatic,Honda,Accord,2004,Gray,Nigerian Used,304754,3000,Registered,Registered,Unknown,LAGOS
aJFfZD62GtFM1nhptoUH0K44,2288000,Petrol,Automatic,Toyota,Corolla,2003,Black,Nigerian Used,299999,1800,Registered,Imported,Unknown,Unknown
kxNHXKHmcn9F7J8YbiST9HY9,2415000,Petrol,Manual,Peugeot,407,2005,Gray,Foreign Used,176290,2000,Imported,Imported,Unknown,Unknown
BpFIANTeSxda49QLijiYP2wl,2415000,Petrol,Automatic,Volvo,XC90,2006,Purple,Nigerian Used,606101,2500,Registered,Registered,SUV,LAGOS
JBWmuU6uwuW1oBJnLAzOL8u,4515000,Petrol,Automatic,BMW,328i,2008,Gray,Foreign Used,272486,3000,Imported,Imported,Unknown,Unknown
cLrkLRLESrV4zqeYIgaZU6Ic,2100000,Petrol,Automatic,Infiniti,FX,2005,Silver,Nigerian Used,115547,3500,Registered,Registered,Unknown,Lagos
x5We8rrZNhcbMNGWl60X43Kh,6825000,Petrol,Automatic,BMW,X6,2009,Black,Nigerian Used,135194,3000,Registered,Imported,SUV,Lagos
yobvsFXfQBj40MiZnW5wR2nK,2080000,Petrol,Automatic,Lexus,RX,1999,White,Nigerian Used,319420,3000,Registered,Imported,SUV,LAGOS
nA5nZpITsWPWsKU4KmffTAC2,1575000,Petrol,Manual,Mazda,6,2004,Gray,Nigerian Used,91874,2300,Registered,Registered,Unknown,Unknown
6BUcZ9jSo5AzxG9xV7mhu1hI,1664000,Petrol,Automatic,Nissan,Pathfinder,2002,Silver,Nigerian Used,284298,3500,Registered,Registered,SUV,Unknown
uc6IIlwby22MtP4P7uDaWNXV,1780000,Petrol,Automatic,Honda,Accord,2004,Gray,Nigerian Used,218419,2400,Registered,Registered,Unknown,Unknown
uvSo57QZOaXxfl4n5tv1O4Ba,1768000,Petrol,Automatic,Honda,Accord,2006,Gray,Nigerian Used,3141,2400,Registered,Imported,Unknown,Unknown
aFPoIy5KPQplwFjbMd6M6jdm,2100000,Petrol,Automatic,Nissan,Titan,2005,Gray,Nigerian Used,232111,5600,Registered,Registered,Truck,ABUJA
nA5nZpITsWPWsKU4KmffTAC2,1575000,Petrol,Manual,Mazda,6,2004,Gray,Nigerian Used,91874,2300,Registered,Registered,Unknown,Unknown
aYKQujbf5IMPJgq8GgkyX8lx,2310000,Petrol,Automatic,Toyota,Highlander,2005,Blue,Nigerian Used,400864,2400,Registered,Imported,SUV,LAGOS
lgzA5IfaChCUB6awdZal2g6n,2625000,Petrol,Manual,Nissan,Pick-Up,2010,White,Nigerian Used,241333,2400,Registered,Registered,Unknown,LAGOS
moowPGKlnMh39Vh0WbQAgnYG,2100000,Petrol,Automatic,Honda,Accord,2009,Red,Nigerian Used,123585,2000,Registered,Registered,Unknown,Lagos
l97j18mPfvzsijTrdFrmswH2,4620000,Petrol,Automatic,Lexus,RX 350,2008,Red,Foreign Used,279181,3500,Imported,Imported,Unknown,Unknown
pIFsSj7LiSBvLgAC0acOvha7,1785000,Petrol,Automatic,Kia,Cerato,2009,Silver,Nigerian Used,187145,1600,Registered,Registered,Unknown,Unknown
fRUYXbwDkmicAIvAUsnPvVAX,2415000,Petrol,Automatic,Honda,CR-V,2003,Blue,Foreign Used,291747,2400,Imported,Imported,SUV,Unknown
nvWJL1KAVJ1mowuR3p6ZbM5L,2140000,Petrol,Automatic,Ford,Explorer,2004,Black,Nigerian Used,336570,4000,Registered,Registered,SUV,Unknown
yqZXwQEp9tvZsxLq8aKkDaiM,1890000,Petrol,Automatic,Honda,Accord,2008,Gold,Nigerian Used,232163,2000,Registered,Registered,Sedan,LAGOS
GQU6dwSycD7Rd9FtfZqeHwn,2625000,Petrol,Automatic,Jaguar,X-Type,2003,Black,Foreign Used,135616,2500,Imported,Imported,Unknown,Unknown
ynkda1AONJorYpUV32viF30M,1976000,Petrol,Automatic,Toyota,Sienna,2003,Gold,Nigerian Used,419086,3000,Registered,Imported,Unknown,Unknown
vV1dSJketneAIYFcrgJqKF22,2520000,Petrol,Automatic,Toyota,Highlander,2005,Black,Nigerian Used,295872,3300,Registered,Registered,SUV,lagos
mBxuuBAC8lrunY4bb6RYW99t,2835000,Petrol,Automatic,Hyundai,Veloster,2012,Red,Nigerian Used,260771,1600,Registered,Registered,Coupe,Unknown
aL89V1hxSwTvxNOmmJTiSLID,2310000,Petrol,Automatic,Ford,Edge,2008,Black,Nigerian Used,199348,3500,Registered,Imported,Unknown,Unknown
l97j18mPfvzsijTrdFrmswH2,4620000,Petrol,Automatic,Lexus,RX 350,2008,Red,Foreign Used,279181,3500,Imported,Imported,Unknown,Unknown
g4qFeMucl13u0oMXRItulV11,2820000,Petrol,Automatic,Hyundai,Elantra,2012,Gray,Nigerian Used,103183,1800,Registered,Registered,Unknown,Unknown
rVP6P5cx25HfTvhV5ljNoRRF,1575000,Petrol,Automatic,Mitsubishi,Outlander,2003,Silver,Nigerian Used,262895,2000,Registered,Registered,SUV,ZAMFARA
tK4rvDsZDHQ8ykKUws3uyO9,3675000,Petrol,Automatic,Hyundai,Tucson,2012,Blue,Nigerian Used,114522,2400,Registered,Imported,SUV,Lagos
bKe2AwErY5wVD0x5bvRbE74,2808000,Petrol,Automatic,Toyota,Highlander,2004,Gray,Nigerian Used,296155,3300,Registered,Registered,SUV,lagos
2KXg9LOUP4o6YwAMxEznYrqr,2288000,Petrol,Automatic,Lexus,RX 300,2002,Gold,Nigerian Used,132966,3300,Registered,Imported,Unknown,DELTA
nvWJL1KAVJ1mowuR3p6ZbM5L,2140000,Petrol,Automatic,Ford,Explorer,2004,Black,Nigerian Used,336570,4000,Registered,Registered,SUV,Unknown
f8WJP46SDnktjwNd9NyVeRrw,1660000,Petrol,Manual,Peugeot,406,2003,Silver,Nigerian Used,193659,2000,Registered,Registered,Coupe,Kaduna
8D9rG0yvR955RohWRlFVU8TF,4680000,Petrol,Automatic,Lexus,RX 350,2009,Black,Nigerian Used,110980,3500,Registered,Imported,SUV,ABUJA
nhpp6hR64ayRV5SsihzHwQX3,2392000,Petrol,Automatic,Honda,Accord,2011,Gray,Nigerian Used,136835,2000,Registered,Imported,Unknown,LAGOS
hfN7JxjYYGzfXw2JRaJbhlEp,2940000,Petrol,Automatic,Honda,Accord,2007,Gray,Foreign Used,244906,2400,Imported,Imported,Unknown,Unknown
PmPSbePXWgghamaCVySRWuK,12600000,Petrol,Automatic,Mercedes-Benz,G-Class,2013,Black,Foreign Used,156270,3500,Imported,Imported,SUV,Unknown
iDHt5cZqmhBNlY8w7bz9z0Hv,2205000,Petrol,Automatic,Nissan,Almera,2013,Silver,Nigerian Used,212347,1500,Registered,Registered,Unknown,LAGOS
fxmveZU2cgp4hyf5AugR7321,3640000,Petrol,Automatic,Lexus,RX,2003,Blue,Nigerian Used,135304,2500,Registered,Registered,SUV,LAGOS
jLHXnrB7TJf7vNSetPgGX4ih,1890000,Petrol,Automatic,Toyota,Camry,2005,Gray,Nigerian Used,196360,2400,Registered,Registered,Sedan,Lagos
f8WJP46SDnktjwNd9NyVeRrw,1660000,Petrol,Manual,Peugeot,406,2003,Silver,Nigerian Used,193659,2000,Registered,Registered,Coupe,Kaduna
2RLF099mMsujY5HGwhiaWQh,2912000,Petrol,Automatic,Honda,Ridgeline,2008,Black,Nigerian Used,284334,3500,Registered,Registered,Unknown,Unknown
eV46ADv1SdTckEto9QjGut5P,4472000,Petrol,Automatic,Mercedes-Benz,GL-Class,2007,Gold,Nigerian Used,306326,4700,Registered,Registered,SUV,LAGOS
nFKfEKNuI9iVes2oNTJfp0Uh,1735000,Petrol,Automatic,Toyota,Camry,2004,Silver,Nigerian Used,209058,2400,Registered,Registered,Sedan,Unknown
bdHM7EOvlG13ohliScfziQsT,1500550,Petrol,Manual,Peugeot,406,2000,Silver,Nigerian Used,135450,1800,Registered,Registered,Unknown,ABUJA
b4ttZpW7h41chJMgVNHjK0vY,5250000,Petrol,Automatic,Audi,Q7,2007,Gray,Nigerian Used,116062,3600,Registered,Imported,SUV,LAGOS
iN59fNczVfYj4FLUJBtBRxSM,2100000,Petrol,Automatic,Toyota,Corolla,2004,Gray,Nigerian Used,312157,1800,Registered,Registered,Sedan,ABUJA
mnd9KwAeUSyTAT5Wl3YENQoq,3120000,Petrol,Automatic,Toyota,Camry,2011,Gray,Nigerian Used,137541,2500,Registered,Imported,Unknown,Unknown
sm2kF7OxYVmi7m3OaNvctJzO,2415000,Petrol,Automatic,Hyundai,Santa Fe,2007,Green,Nigerian Used,248432,3500,Registered,Registered,SUV,RIVERS
swVSzWr8omkfFULrKNHoBddm,2246000,Petrol,Automatic,Lexus,RX,2003,Blue,Nigerian Used,297797,3000,Registered,Registered,SUV,IMO
zK4IafUV07vfEA50P4H5EeDH,2310000,Petrol,Automatic,Toyota,Corolla,2009,Blue,Nigerian Used,197641,1800,Registered,Imported,Sedan,Lagos
g4LiOyVxhVtqtDU4vhCwzNhF,4680000,Petrol,Automatic,Ford,Focus,2012,White,Foreign Used,246460,2000,Imported,Imported,Sedan,Unknown
cqJRzMBQehCLpanGpJmYUJ4H,2940000,Petrol,Manual,Peugeot,307,2008,Red,Foreign Used,84019,1800,Imported,Imported,Unknown,Unknown
swVSzWr8omkfFULrKNHoBddm,2246000,Petrol,Automatic,Lexus,RX,2003,Blue,Nigerian Used,297797,3000,Registered,Registered,SUV,IMO
cqJRzMBQehCLpanGpJmYUJ4H,2940000,Petrol,Manual,Peugeot,307,2008,Red,Foreign Used,84019,1800,Imported,Imported,Unknown,Unknown
g4LiOyVxhVtqtDU4vhCwzNhF,4680000,Petrol,Automatic,Ford,Focus,2012,White,Foreign Used,246460,2000,Imported,Imported,Sedan,Unknown
lhzA4sNpCNhFKPeAJRfYXIwy,3744000,Petrol,Automatic,Kia,Sportage,2013,Black,Nigerian Used,58263,2000,Registered,Brand new,SUV,ABUJA
ndJLJyGpNxWNCUOL0PI2StKR,2288000,Petrol,Manual,Toyota,Corolla,2009,Red,Nigerian Used,345555,1800,Registered,Imported,Unknown,Unknown
gfyWoZi2rzCOOpdWMKv9basr,2704000,Petrol,Automatic,Hyundai,Elantra,2009,Black,Nigerian Used,323558,20000,Registered,Registered,Unknown,Unknown
csgjvjrlKB9wb0QMPpN9UPy5,1575000,Petrol,Automatic,Buick,Rendezvous,2005,Blue,Nigerian Used,366251,3400,Registered,Registered,SUV,LAGOS
pMqWWk4yTXhEPUGB9HpZo7UC,2288000,Petrol,Automatic,Mercedes-Benz,C240,2003,Black,Nigerian Used,44564,2600,Registered,Registered,Unknown,Lagos
7JJQOHPcTgjvD32tZLjQiq0q,2600000,Petrol,Automatic,Toyota,Sienna,2003,Gray,Nigerian Used,102445,3000,Registered,Registered,Minivan,Unknown
ilJ9x8Y6tjOjfsxrp0m2TPqz,2835000,Petrol,Automatic,Lexus,ES,2003,Blue,Foreign Used,250440,3300,Imported,Imported,Sedan,Unknown
3pPoTIqKaqhTvzDAjiHCWQ4r,1575000,Petrol,Automatic,Toyota,Sienna,2001,Blue,Nigerian Used,299708,3000,Registered,Registered,Unknown,AKWA IBOM
f0J7D2lf040RafPu6DCGy9vG,2840000,Petrol,Automatic,Acura,MDX,2003,Silver,Foreign Used,470754,3500,Imported,Imported,SUV,Unknown
xCFQd9Kgljwg9DVxYxQLyrjJ,2808000,Petrol,Automatic,Lexus,GS,2006,White,Nigerian Used,173082,3000,Registered,Imported,Unknown,Unknown
tX5OuDqVtMxU4soMTjZzcuzo,2310000,Petrol,Automatic,Hyundai,Elantra,2012,Black,Nigerian Used,1,1800,Registered,Registered,Unknown,ONDO
yuuaetLLp89M0MCgSndlnk3s,2205000,Petrol,Automatic,Hyundai,Sonata,2009,Gray,Nigerian Used,246381,2400,Registered,Imported,Unknown,Rivers
6DpfYZecraRL1AoXvSYB2rbT,2100000,Petrol,Manual,Nissan,Versa,2007,Black,Foreign Used,128301,1800,Imported,Imported,Hatchback,Unknown
4WosozaG4ZNqUksBoqb14gGb,2100000,Petrol,Automatic,Toyota,Highlander,2001,Red,Nigerian Used,168992,3000,Registered,Registered,SUV,Unknown
hM4dgoS8cxLPI4AJFfEOLQQ5,3150000,Petrol,Automatic,BMW,328i,2005,Silver,Foreign Used,336940,2500,Imported,Imported,Unknown,Unknown
nxYR3kEdC5cXdRPo78fILcAV,2100000,Petrol,Automatic,Toyota,Avalon,2007,Gray,Nigerian Used,288636,3500,Registered,Registered,Unknown,Unknown
mQjZDvuV44QoTh8CHEMdZchc,1732500,Petrol,Unknown,Peugeot,407,2006,Silver,Nigerian Used,76500,2000,Registered,Imported,Unknown,KADUNA
x9dkosBYaxQwO3d5oD3RC5rd,2912000,Petrol,Automatic,Toyota,Highlander,2006,Blue,Nigerian Used,151503,3300,Registered,Registered,Unknown,NASARAWA
2KROd4MZAuiuoaPbzr2usNdR,2912000,Petrol,Automatic,Toyota,Avensis,2005,Green,Nigerian Used,235316,1800,Registered,Imported,Sedan,IMO
p9zomoiyYOxBUfPWDlt2OG8M,1890000,Petrol,Automatic,Toyota,Matrix,2003,Blue,Nigerian Used,405391,1800,Registered,Registered,Hatchback,LAGOS
ay24IskT7ZG3EblrSMh0pkXT,1456000,Petrol,Automatic,Honda,CR-V,2002,Silver,Nigerian Used,163956,2400,Registered,Registered,SUV,Unknown
fZrkklwkt5wiloMAjrwQiMQr,14700000,Petrol,Automatic,BMW,7 Series,2011,Black,Foreign Used,235755,3000,Imported,Imported,Unknown,Unknown
bl6toUAlUcpve4eveupmVtCI,1768000,Petrol,Automatic,Toyota,Camry,2002,Blue,Nigerian Used,335508,3000,Registered,Imported,Unknown,Lagos
CsQVOJJBuQxYgsRDiYrDhHjh,4160000,Petrol,Automatic,Mercedes-Benz,CLS,2007,Black,Nigerian Used,222751,5500,Registered,Imported,Sedan,Lagos
ph9cN5JxhJvg8GVvT1cPB51,4200000,Petrol,Automatic,Lexus,RX 350,2009,Green,Nigerian Used,199892,3500,Registered,Registered,SUV,Lagos
l2beNpVJJMtoMdNWIgPlfEGY,2100000,Petrol,Automatic,Dodge,Grand Caravan,2005,Gray,Nigerian Used,384704,3000,Registered,Imported,Unknown,ABUJA
5O7qfXZ7XRTVibObKfM2tJHf,5775000,Petrol,Automatic,Volkswagen,Tiguan,2010,Black,Foreign Used,307435,2000,Imported,Imported,SUV,Unknown
Bd4pTpzdZbaGpNkXFpdo7Rzf,1950000,Petrol,Automatic,Jeep,Commander,2006,Gray,Nigerian Used,324292,4700,Registered,Imported,SUV,Unknown
fxLzHHsEd1zljGTAf94d2YMZ,2600000,Petrol,Automatic,Toyota,Corolla,2007,Black,Nigerian Used,117425,1800,Registered,Registered,Sedan,Unknown
jGI8Uyq2zCcUg94muwKhaGH9,3360000,Petrol,Automatic,BMW,X3,2008,Gold,Foreign Used,208075,3000,Imported,Imported,SUV,Unknown
f6OM714MwI4tDhubHFjolPp7,2625000,Petrol,Automatic,Ford,Edge,2013,Black,Nigerian Used,195035,3500,Registered,Imported,SUV,Unknown
A4RferIPEW3xwYGBEAQFHnSV,2600000,Petrol,Automatic,Toyota,Corolla,2004,Blue,Nigerian Used,212253,1800,Registered,Registered,Unknown,LAGOS
avcH9I3SCEPx8Yd9mgrWqhnA,2288000,Petrol,Automatic,Toyota,Corolla,2003,Blue,Nigerian Used,139526,180000,Registered,Registered,Unknown,Abuja
mHkh5PC6xnyUGkzdtkZQEx7H,2808000,Petrol,Manual,Toyota,Corolla,2006,Black,Foreign Used,209759,1400,Imported,Imported,Unknown,Unknown
C6HcH60g8lEkprLMY7T3mOBM,3432000,Petrol,Automatic,Lexus,ES,2003,Black,Foreign Used,291583,3000,Imported,Imported,Unknown,Unknown
rHWhmqlcJG2JZtnI4OloNTFF,1995000,Petrol,Automatic,Nissan,Pathfinder,2008,Blue,Nigerian Used,211620,4000,Registered,Imported,SUV,LAGOS
BQFoJ2ywNgb67alZq3rieCio,2625000,Petrol,Manual,Volkswagen,Sharan,2001,Green,Foreign Used,338952,1800,Imported,Imported,Unknown,Unknown
eJpOr395vOAzdEOTJ855yt5q,2288000,Petrol,Automatic,Honda,Pilot,2005,Blue,Nigerian Used,345380,3500,Registered,Registered,SUV,LAGOS
k0Ro7csRjuuZA5bbjtN8aS9F,1890000,Petrol,CVT,Nissan,Murano,2011,Red,Nigerian Used,102760,3500,Registered,Registered,SUV,Unknown
BDxXJbGMDzqtmBSYxdhwCf91,2400000,Petrol,Automatic,Toyota,Corolla,2006,Blue,Nigerian Used,299999,1800,Registered,Registered,Unknown,NASARAWA
pCWStSqXL8SDUvz1NEbK6c9A,6240000,Petrol,Automatic,Mercedes-Benz,M Class,2009,Black,Nigerian Used,73296,3500,Registered,Imported,SUV,LAGOS
l75wzxbAPFaH3HUi2e5nf6lA,2100000,Petrol,Automatic,Ford,Escape,2010,Blue,Nigerian Used,221841,2500,Registered,Registered,SUV,Lagos
312p0BMOUUKAyD1KuZ7cJo78,5250000,Petrol,Automatic,Land Rover,Lr4,2012,Gray,Nigerian Used,122945,5000,Registered,Registered,SUV,LAGOS
yyXL59H9isBw3o3bpJOZABXF,2100000,Petrol,Automatic,Volvo,S80,2010,Gold,Nigerian Used,262497,3200,Registered,Registered,Sedan,Lagos
ddLUv7aBlTdI2e47I5ALeUbd,1775000,Petrol,Automatic,Peugeot,406,2003,Blue,Nigerian Used,384104,2000,Registered,Registered,Unknown,Unknown
rftHmQyuNjdihM1Acy411mLg,7450000,Petrol,Automatic,Honda,CR-V,2016,Red,Nigerian Used,77713,2400,Registered,Registered,SUV,Unknown
i1cDbjZ8ORRyoKPhcHK5qUPn,2205000,Petrol,Automatic,Toyota,Corolla,2006,Blue,Nigerian Used,354486,1800,Registered,Registered,Unknown,Unknown
BJ9mWitLooNzi3XVonx94gpm,2975000,Petrol,Automatic,Mazda,3,2012,White,Foreign Used,204498,2500,Imported,Imported,Unknown,Unknown
nN9XEZvjOR1CeYbn3iOPkIU3,1560000,Petrol,Automatic,Toyota,Camry,2002,Gray,Nigerian Used,225059,2400,Registered,Registered,Unknown,Lagos State
ozBODII0sS774d2bjg6o4DR4,7350000,Petrol,Automatic,Lexus,RX 350,2012,White,Nigerian Used,52351,3500,Registered,Imported,SUV,Lagos
zDtQQUDu7lA49hpkEpVKGNmR,1785000,Petrol,Automatic,Mitsubishi,Outlander,2007,Black,Nigerian Used,146454,3000,Registered,Imported,SUV,Lagos
CcMG3a3SSIRldhhn7k4ye8Bx,4680000,Petrol,Automatic,Lexus,ES,2011,Gray,Nigerian Used,139020,3500,Registered,Registered,Sedan,RIVERS STATE
6hJkLwEA8dIMhDTpC5njLZe2,1665000,Petrol,Automatic,Honda,Accord,2007,Black,Nigerian Used,313120,24000,Registered,Registered,Unknown,Unknown
jTiCO6OzbcFVa2NWNVDxeP3G,1890000,Petrol,Automatic,Mazda,MX-3,2008,Black,Nigerian Used,179818,2000,Registered,Imported,Unknown,KADUNA
hOGcR52pUCkwWs8qPaZIDn34,4160000,Petrol,Automatic,Mazda,CX-9,2010,White,Nigerian Used,176788,3700,Registered,Registered,SUV,RIVERS STATE
u2WylsHC85k9APM17rS7SVh9,1890000,Petrol,Automatic,Toyota,4-Runner,2005,Brown,Nigerian Used,105413,4000,Registered,Imported,SUV,LAGOS STATE
fqLMCoHDf8PM6Sizf33wuDDb,1680000,Petrol,Automatic,Toyota,Sienna,2003,Silver,Nigerian Used,397014,3000,Registered,Registered,SUV,OSUN
k0Ro7csRjuuZA5bbjtN8aS9F,1890000,Petrol,CVT,Nissan,Murano,2011,Red,Nigerian Used,102760,3500,Registered,Registered,SUV,Unknown
zDtQQUDu7lA49hpkEpVKGNmR,1785000,Petrol,Automatic,Mitsubishi,Outlander,2007,Black,Nigerian Used,146454,3000,Registered,Imported,SUV,Lagos
xkenCf6evpL87FYfegJejtlC,1560000,Petrol,Automatic,Toyota,Sienna,2001,Silver,Nigerian Used,269154,3000,Registered,Registered,Van,Lagos
uuAEuLa0TPdt6MjPRl1uUpdX,1664000,Petrol,Automatic,Toyota,Camry,1997,Gold,Nigerian Used,295695,2200,Registered,Imported,Unknown,LAGOS
3XFwi8kkovVGDM2vVROoQUZb,1785000,Petrol,Automatic,Jeep,Cherokee,2006,Silver,Nigerian Used,164749,3700,Registered,Registered,SUV,Lagos
oMfi0BA6O05SZqPru1J4BvBo,1890000,Petrol,Automatic,Toyota,Camry,2005,Blue,Nigerian Used,482634,2400,Registered,Registered,Unknown,Unknown
nF02F650YU5JX4nFzTzvKsev,2100000,Petrol,Automatic,Kia,Cerato,2012,Black,Nigerian Used,141479,1600,Registered,Registered,Unknown,Unknown
fqLMCoHDf8PM6Sizf33wuDDb,1680000,Petrol,Automatic,Toyota,Sienna,2003,Silver,Nigerian Used,397014,3000,Registered,Registered,SUV,OSUN
oP6bK26u2L3NrAfWrD0tayIo,3990000,Petrol,Automatic,Lexus,RX 350,2009,White,Nigerian Used,171352,3500,Registered,Imported,SUV,LAGOS
iiYxmgOKy1fWubu9kanDz7ra,5230000,Petrol,Automatic,Mercedes-Benz,C250,2012,Silver,Nigerian Used,232296,2500,Registered,Registered,Unknown,LAGOS
u2WylsHC85k9APM17rS7SVh9,1890000,Petrol,Automatic,Toyota,4-Runner,2005,Brown,Nigerian Used,105413,4000,Registered,Imported,SUV,LAGOS STATE
avaOJDCBsNXTJl8d124RuKKa,2080000,Petrol,Manual,Peugeot,307,2005,Silver,Foreign Used,487098,1600,Imported,Imported,Unknown,Unknown
fdgn92KLPeyHwdoAHapUIXOF,2392000,Petrol,Automatic,Honda,Accord,2008,Black,Nigerian Used,237530,2400,Registered,Imported,Unknown,OSUN
fsKcTufRRJqAlPq2QkDLlADg,3885000,Petrol,Automatic,Lexus,RX 350,2009,Green,Nigerian Used,259124,3500,Registered,Registered,SUV,Lagos
hsMsjcpZOFTabGSUdKwhxUyw,3360000,Petrol,Automatic,Toyota,Camry,2012,Black,Nigerian Used,131278,2500,Registered,Imported,Sedan,Unknown
kdek8rZFNjJ9pug7lTDj7nKF,1575000,Petrol,Manual,Mazda,5,2006,Black,Nigerian Used,208455,1800,Registered,Registered,Minivan,OGUN
fdgn92KLPeyHwdoAHapUIXOF,2392000,Petrol,Automatic,Honda,Accord,2008,Black,Nigerian Used,237530,2400,Registered,Imported,Unknown,OSUN
psCFuoYpkl57c0lLOkIqPbO9,1872000,Petrol,Automatic,Toyota,Sienna,2000,Green,Nigerian Used,316577,3000,Registered,Imported,Unknown,NIGER
xkenCf6evpL87FYfegJejtlC,1560000,Petrol,Automatic,Toyota,Sienna,2001,Silver,Nigerian Used,269154,3000,Registered,Registered,Van,Lagos
iiYxmgOKy1fWubu9kanDz7ra,5230000,Petrol,Automatic,Mercedes-Benz,C250,2012,Silver,Nigerian Used,232296,2500,Registered,Registered,Unknown,LAGOS
oFyCPUBRKqoSBZXJ4exakcH9,3675000,Petrol,Automatic,Lexus,RX 350,2007,Silver,Nigerian Used,94472,3500,Registered,Imported,SUV,Unknown
8FIdxj47frdwn23S8zggjWgW,2730000,Petrol,Automatic,Hyundai,Elantra,2013,Blue,Nigerian Used,96436,1800,Registered,Registered,Unknown,Unknown
axzGkpzSmmDfBhPwGjwHsI6H,3990000,Petrol,Automatic,Lexus,RX 350,2009,Black,Nigerian Used,124919,3500,Registered,Registered,SUV,Lagos
uqsZltpxXcqw9hAVO9tRYQpx,1890000,Petrol,Automatic,Infiniti,FX,2004,Black,Nigerian Used,199860,4500,Registered,Registered,Unknown,LAGOS
uaWLDvMvWq0Mz2WqseGRZpif,3432000,Petrol,Automatic,Mazda,CX-9,2008,Red,Nigerian Used,215667,3500,Registered,Imported,SUV,LAGOS
f4jr98xnNqSYxkYpe3rccoRJ,2415000,Petrol,Automatic,Toyota,Corolla,2010,Silver,Nigerian Used,249523,1800000,Registered,Registered,Unknown,Abuja
aZkitybhsUFgYl2qC8KqDiIy,1785000,Petrol,Automatic,Toyota,Corolla,2004,Blue,Nigerian Used,197886,1800,Registered,Registered,Unknown,Unknown
uWTfcnujiaiPJ38byl3wlZE5,2450000,Petrol,Automatic,Volkswagen,Passat,2011,Black,Nigerian Used,103085,2000,Registered,Registered,Unknown,Abuja
BTrqT50PesS9Nm2dZrptzB5s,2520000,Petrol,Automatic,Kia,Rio,2014,White,Nigerian Used,97181,1600,Registered,Registered,Sedan,LAGOS
3mJ4fBshkr2t6QxtfmYlVOZC,2850000,Petrol,Automatic,Hyundai,Santa Fe,2011,Black,Nigerian Used,182469,2400,Registered,Registered,SUV,ABUJA
aG7YwxRwJSNfBa01vgQmZxt7,1890000,Petrol,Automatic,Infiniti,M,2007,Green,Nigerian Used,167464,3500,Registered,Registered,Sedan,Lagos
klF2opDudLjEBAmgR0Edsz9l,1560000,Petrol,Automatic,Toyota,Camry,2001,Gold,Nigerian Used,174215,2200,Registered,Registered,Unknown,Unknown
diGxRTljLNU5Og3VOiJSR48L,1680000,Petrol,Automatic,Toyota,Camry,2003,Gray,Nigerian Used,113701,3000,Registered,Registered,Sedan,ABUJA
A5g40Rjb0yiCW9ZlT8hapzvR,7140000,Petrol,Automatic,Lexus,RX 350,2010,Black,Nigerian Used,59844,35000,Registered,Imported,SUV,LAGOS
fSPKzoLBCqHRMF7K9noFGW5C,1768000,Petrol,Automatic,Honda,Accord,2007,Silver,Nigerian Used,197964,2400,Registered,Imported,Unknown,LAGOS
q2icbDRwDA2RyN3w3OGnnlMx,2320000,Petrol,Manual,Peugeot,307,2008,Red,Nigerian Used,149454,1600,Registered,Registered,Unknown,Unknown
sHzk1zF1gw1jzkwL10HPnqkA,2625000,Petrol,Automatic,Toyota,Sienna,2007,Green,Nigerian Used,123203,3300,Registered,Imported,Minivan,ENUGU
oItiB9B7tnGlTZUrSKVLFQVD,3045000,Petrol,Automatic,Mercedes-Benz,C300,2010,White,Nigerian Used,174157,3000,Registered,Imported,Sedan,LAGOS
fRcLxUWXALh94MiFFJ5XLqM8,1785000,Petrol,Automatic,Toyota,4-Runner,1996,Green,Nigerian Used,286059,3500,Registered,Registered,SUV,Lagos
z2H5ilrr9EeztjPoWD7ThtWj,1680000,Petrol,Automatic,Peugeot,407,2004,Green,Nigerian Used,126987,18000,Registered,Registered,Unknown,Abuja
mVMCqTDcgA8EsC7zvlzK9WTF,2600000,Petrol,Automatic,Ford,Edge,2008,Blue,Nigerian Used,89461,350000,Registered,Registered,SUV,Abuja
pFOIgBkoX1xAxgVoGubfiShV,3150000,Petrol,Automatic,Peugeot,408,2015,Black,Nigerian Used,121488,2000,Registered,Imported,Unknown,RIVERS
